CMDLINE ns-train l3gs
CHLD 478527 9.667969 1704770700.9753
CHLD 478597 1465.570312 1704770700.9753
MEM 13591.332031 1704770701.0755
CHLD 478527 9.667969 1704770701.0831
CHLD 478597 1465.570312 1704770701.0831
MEM 13591.332031 1704770701.1833
CHLD 478527 9.667969 1704770701.1955
CHLD 478597 1465.570312 1704770701.1956
MEM 13591.332031 1704770701.2959
CHLD 478527 9.667969 1704770701.3045
CHLD 478597 1465.570312 1704770701.3046
MEM 13591.332031 1704770701.4048
CHLD 478527 9.667969 1704770701.4130
CHLD 478597 1465.570312 1704770701.4130
MEM 13591.332031 1704770701.5133
CHLD 478527 9.667969 1704770701.5218
CHLD 478597 1465.570312 1704770701.5218
MEM 13591.332031 1704770701.6220
CHLD 478527 9.667969 1704770701.6299
CHLD 478597 1465.570312 1704770701.6299
MEM 13591.332031 1704770701.7302
CHLD 478527 9.667969 1704770701.7387
CHLD 478597 1465.570312 1704770701.7387
MEM 13591.332031 1704770701.8390
CHLD 478527 9.667969 1704770701.8500
CHLD 478597 1465.570312 1704770701.8500
MEM 13591.332031 1704770701.9503
CHLD 478527 9.667969 1704770701.9590
CHLD 478597 1465.570312 1704770701.9591
MEM 13591.332031 1704770702.0595
CHLD 478527 9.667969 1704770702.0680
CHLD 478597 1465.570312 1704770702.0681
MEM 13591.312500 1704770702.1684
CHLD 478527 9.667969 1704770702.1769
CHLD 478597 1472.558594 1704770702.1769
MEM 13591.312500 1704770702.2771
CHLD 478527 9.667969 1704770702.2851
CHLD 478597 1472.558594 1704770702.2851
MEM 13591.312500 1704770702.3853
CHLD 478527 9.667969 1704770702.3935
CHLD 478597 1472.558594 1704770702.3935
MEM 13591.312500 1704770702.4937
CHLD 478527 9.667969 1704770702.5021
CHLD 478597 1472.558594 1704770702.5021
MEM 13591.312500 1704770702.6023
CHLD 478527 9.667969 1704770702.6103
CHLD 478597 1472.558594 1704770702.6104
MEM 13591.312500 1704770702.7107
CHLD 478527 9.667969 1704770702.7194
CHLD 478597 1472.558594 1704770702.7194
MEM 13591.312500 1704770702.8196
CHLD 478527 9.667969 1704770702.8274
CHLD 478597 1472.558594 1704770702.8274
MEM 13591.312500 1704770702.9277
CHLD 478527 9.667969 1704770702.9359
CHLD 478597 1472.558594 1704770702.9359
MEM 13591.312500 1704770703.0361
CHLD 478527 9.667969 1704770703.0492
CHLD 478597 1472.558594 1704770703.0492
MEM 13591.312500 1704770703.1495
CHLD 478527 9.667969 1704770703.1593
CHLD 478597 1472.558594 1704770703.1593
MEM 13591.312500 1704770703.2598
CHLD 478527 9.667969 1704770703.2715
CHLD 478597 1472.558594 1704770703.2715
MEM 13591.312500 1704770703.3718
CHLD 478527 9.667969 1704770703.3805
CHLD 478597 1472.558594 1704770703.3805
MEM 13591.312500 1704770703.4808
CHLD 478527 9.667969 1704770703.4895
CHLD 478597 1472.558594 1704770703.4895
MEM 13591.292969 1704770703.5898
CHLD 478527 9.667969 1704770703.5983
CHLD 478597 1477.507812 1704770703.5983
MEM 13591.292969 1704770703.6985
CHLD 478527 9.667969 1704770703.7065
CHLD 478597 1477.507812 1704770703.7065
MEM 13591.292969 1704770703.8067
CHLD 478527 9.667969 1704770703.8145
CHLD 478597 1477.507812 1704770703.8145
MEM 13591.292969 1704770703.9147
CHLD 478527 9.667969 1704770703.9223
CHLD 478597 1477.507812 1704770703.9223
MEM 13591.292969 1704770704.0225
CHLD 478527 9.667969 1704770704.0303
CHLD 478597 1477.507812 1704770704.0303
MEM 13591.292969 1704770704.1306
CHLD 478527 9.667969 1704770704.1424
CHLD 478597 1477.507812 1704770704.1425
MEM 13591.292969 1704770704.2429
CHLD 478527 9.667969 1704770704.2533
CHLD 478597 1477.507812 1704770704.2534
MEM 13591.292969 1704770704.3536
CHLD 478527 9.667969 1704770704.3673
CHLD 478597 1477.507812 1704770704.3673
MEM 13591.292969 1704770704.4675
CHLD 478527 9.667969 1704770704.4824
CHLD 478597 1477.507812 1704770704.4824
MEM 13591.292969 1704770704.5827
CHLD 478527 9.667969 1704770704.5919
CHLD 478597 1477.507812 1704770704.5919
MEM 13591.292969 1704770704.6922
CHLD 478527 9.667969 1704770704.7006
CHLD 478597 1473.738281 1704770704.7006
MEM 13591.292969 1704770704.8009
CHLD 478527 9.667969 1704770704.8101
CHLD 478597 1469.078125 1704770704.8102
MEM 13591.292969 1704770704.9107
CHLD 478527 9.667969 1704770704.9348
CHLD 478597 1469.078125 1704770704.9349
MEM 13591.292969 1704770705.0353
CHLD 478527 9.667969 1704770705.0516
CHLD 478597 1469.078125 1704770705.0517
MEM 13591.273438 1704770705.1519
CHLD 478527 9.667969 1704770705.1615
CHLD 478597 1471.539062 1704770705.1616
MEM 13591.273438 1704770705.2618
CHLD 478527 9.667969 1704770705.2698
CHLD 478597 1471.539062 1704770705.2698
MEM 13591.273438 1704770705.3700
CHLD 478527 9.667969 1704770705.3777
CHLD 478597 1471.539062 1704770705.3777
MEM 13591.273438 1704770705.4779
CHLD 478527 9.667969 1704770705.4862
CHLD 478597 1471.539062 1704770705.4862
MEM 13591.273438 1704770705.5864
CHLD 478527 9.667969 1704770705.5954
CHLD 478597 1471.539062 1704770705.5954
MEM 13591.273438 1704770705.6957
CHLD 478527 9.667969 1704770705.7042
CHLD 478597 1471.539062 1704770705.7042
MEM 13591.273438 1704770705.8044
CHLD 478527 9.667969 1704770705.8127
CHLD 478597 1471.539062 1704770705.8127
MEM 13591.273438 1704770705.9131
CHLD 478527 9.667969 1704770705.9350
CHLD 478597 1471.539062 1704770705.9350
MEM 13591.273438 1704770706.0354
CHLD 478527 9.667969 1704770706.0568
CHLD 478597 1471.539062 1704770706.0569
MEM 13591.273438 1704770706.1573
CHLD 478527 9.667969 1704770706.1792
CHLD 478597 1471.539062 1704770706.1793
MEM 13591.273438 1704770706.2798
CHLD 478527 9.667969 1704770706.3019
CHLD 478597 1471.539062 1704770706.3019
MEM 13591.273438 1704770706.4022
CHLD 478527 9.667969 1704770706.4110
CHLD 478597 1471.539062 1704770706.4110
MEM 13591.273438 1704770706.5113
CHLD 478527 9.667969 1704770706.5223
CHLD 478597 1471.539062 1704770706.5223
MEM 13591.253906 1704770706.6226
CHLD 478527 9.667969 1704770706.6311
CHLD 478597 1474.417969 1704770706.6311
MEM 13591.253906 1704770706.7313
CHLD 478527 9.667969 1704770706.7392
CHLD 478597 1474.417969 1704770706.7393
MEM 13591.253906 1704770706.8395
CHLD 478527 9.667969 1704770706.8477
CHLD 478597 1474.417969 1704770706.8477
MEM 13591.253906 1704770706.9479
CHLD 478527 9.667969 1704770706.9603
CHLD 478597 1474.417969 1704770706.9603
MEM 13591.253906 1704770707.0605
CHLD 478527 9.667969 1704770707.0759
CHLD 478597 1474.417969 1704770707.0760
MEM 13591.253906 1704770707.1763
CHLD 478527 9.667969 1704770707.1848
CHLD 478597 1474.417969 1704770707.1849
MEM 13591.253906 1704770707.2851
CHLD 478527 9.667969 1704770707.2932
CHLD 478597 1474.417969 1704770707.2932
MEM 13591.253906 1704770707.3936
CHLD 478527 9.667969 1704770707.4149
CHLD 478597 1474.417969 1704770707.4149
MEM 13591.253906 1704770707.5155
CHLD 478527 9.667969 1704770707.5275
CHLD 478597 1474.417969 1704770707.5275
MEM 13591.253906 1704770707.6278
CHLD 478527 9.667969 1704770707.6364
CHLD 478597 1474.417969 1704770707.6364
MEM 13591.253906 1704770707.7368
CHLD 478527 9.667969 1704770707.7519
CHLD 478597 1474.417969 1704770707.7520
MEM 13591.253906 1704770707.8523
CHLD 478527 9.667969 1704770707.8657
CHLD 478597 1474.417969 1704770707.8657
MEM 13591.253906 1704770707.9660
CHLD 478527 9.667969 1704770707.9751
CHLD 478597 1474.417969 1704770707.9752
MEM 13591.234375 1704770708.0755
CHLD 478527 9.667969 1704770708.0840
CHLD 478597 1482.207031 1704770708.0840
MEM 13591.234375 1704770708.1843
CHLD 478527 9.667969 1704770708.2055
CHLD 478597 1482.207031 1704770708.2055
MEM 13591.234375 1704770708.3059
CHLD 478527 9.667969 1704770708.3265
CHLD 478597 1482.207031 1704770708.3266
MEM 13591.234375 1704770708.4269
CHLD 478527 9.667969 1704770708.4476
CHLD 478597 1482.207031 1704770708.4477
MEM 13591.234375 1704770708.5481
CHLD 478527 9.667969 1704770708.5600
CHLD 478597 1482.207031 1704770708.5600
MEM 13591.234375 1704770708.6602
CHLD 478527 9.667969 1704770708.6684
CHLD 478597 1482.207031 1704770708.6684
MEM 13591.234375 1704770708.7690
CHLD 478527 9.667969 1704770708.7960
CHLD 478597 1482.207031 1704770708.7961
MEM 13591.234375 1704770708.8965
CHLD 478527 9.667969 1704770708.9175
CHLD 478597 1482.207031 1704770708.9176
MEM 13591.234375 1704770709.0180
CHLD 478527 9.667969 1704770709.0372
CHLD 478597 1482.207031 1704770709.0372
MEM 13591.234375 1704770709.1375
CHLD 478527 9.667969 1704770709.1458
CHLD 478597 1482.207031 1704770709.1458
MEM 13591.234375 1704770709.2463
CHLD 478527 9.667969 1704770709.2682
CHLD 478597 1482.207031 1704770709.2683
MEM 13591.234375 1704770709.3686
CHLD 478527 9.667969 1704770709.3894
CHLD 478597 1482.207031 1704770709.3894
MEM 13591.234375 1704770709.4899
CHLD 478527 9.667969 1704770709.5034
CHLD 478597 1482.207031 1704770709.5035
MEM 13591.214844 1704770709.6037
CHLD 478527 9.667969 1704770709.6122
CHLD 478597 1488.800781 1704770709.6123
MEM 13591.214844 1704770709.7125
CHLD 478527 9.667969 1704770709.7208
CHLD 478597 1488.800781 1704770709.7208
MEM 13591.214844 1704770709.8210
CHLD 478527 9.667969 1704770709.8289
CHLD 478597 1488.800781 1704770709.8289
MEM 13591.214844 1704770709.9291
CHLD 478527 9.667969 1704770709.9373
CHLD 478597 1488.800781 1704770709.9373
MEM 13591.214844 1704770710.0375
CHLD 478527 9.667969 1704770710.0456
CHLD 478597 1488.800781 1704770710.0457
MEM 13591.214844 1704770710.1461
CHLD 478527 9.667969 1704770710.1627
CHLD 478597 1488.800781 1704770710.1628
MEM 13591.214844 1704770710.2631
CHLD 478527 9.667969 1704770710.2815
CHLD 478597 1488.800781 1704770710.2815
MEM 13591.214844 1704770710.3818
CHLD 478527 9.667969 1704770710.3903
CHLD 478597 1436.773438 1704770710.3903
MEM 13591.214844 1704770710.4907
CHLD 478527 9.667969 1704770710.5049
CHLD 478597 1436.773438 1704770710.5049
MEM 13591.214844 1704770710.6052
CHLD 478527 9.667969 1704770710.6144
CHLD 478597 1436.773438 1704770710.6145
MEM 13591.214844 1704770710.7148
CHLD 478527 9.667969 1704770710.7243
CHLD 478597 1436.773438 1704770710.7243
MEM 13591.214844 1704770710.8246
CHLD 478527 9.667969 1704770710.8335
CHLD 478597 1432.113281 1704770710.8335
MEM 13591.214844 1704770710.9338
CHLD 478527 9.667969 1704770710.9449
CHLD 478597 1432.113281 1704770710.9450
MEM 13591.195312 1704770711.0454
CHLD 478527 9.667969 1704770711.0665
CHLD 478597 1432.113281 1704770711.0666
MEM 13591.195312 1704770711.1670
CHLD 478527 9.667969 1704770711.1796
CHLD 478597 1432.113281 1704770711.1796
MEM 13591.195312 1704770711.2799
CHLD 478527 9.667969 1704770711.3007
CHLD 478597 1432.113281 1704770711.3008
MEM 13591.195312 1704770711.4011
CHLD 478527 9.667969 1704770711.4216
CHLD 478597 1432.113281 1704770711.4217
MEM 13591.195312 1704770711.5221
CHLD 478527 9.667969 1704770711.5431
CHLD 478597 1432.113281 1704770711.5432
MEM 13591.195312 1704770711.6436
CHLD 478527 9.667969 1704770711.6649
CHLD 478597 1432.113281 1704770711.6650
MEM 13591.195312 1704770711.7653
CHLD 478527 9.667969 1704770711.7826
CHLD 478597 1432.113281 1704770711.7827
MEM 13591.195312 1704770711.8829
CHLD 478527 9.667969 1704770711.8911
CHLD 478597 1432.113281 1704770711.8911
MEM 13591.195312 1704770711.9914
CHLD 478527 9.667969 1704770711.9996
CHLD 478597 1432.113281 1704770711.9996
MEM 13591.195312 1704770712.1001
CHLD 478527 9.667969 1704770712.1216
CHLD 478597 1432.113281 1704770712.1217
MEM 13591.195312 1704770712.2221
CHLD 478527 9.667969 1704770712.2437
CHLD 478597 1432.113281 1704770712.2437
MEM 13591.195312 1704770712.3440
CHLD 478527 9.667969 1704770712.3525
CHLD 478597 1432.113281 1704770712.3525
MEM 13591.175781 1704770712.4528
CHLD 478527 9.667969 1704770712.4612
CHLD 478597 1438.386719 1704770712.4613
MEM 13591.175781 1704770712.5615
CHLD 478527 9.667969 1704770712.5698
CHLD 478597 1438.386719 1704770712.5698
MEM 13591.175781 1704770712.6700
CHLD 478527 9.667969 1704770712.6782
CHLD 478597 1438.386719 1704770712.6783
MEM 13591.175781 1704770712.7784
CHLD 478527 9.667969 1704770712.7863
CHLD 478597 1438.386719 1704770712.7863
MEM 13591.175781 1704770712.8865
CHLD 478527 9.667969 1704770712.8943
CHLD 478597 1438.386719 1704770712.8943
MEM 13591.175781 1704770712.9946
CHLD 478527 9.667969 1704770713.0035
CHLD 478597 1438.386719 1704770713.0035
MEM 13591.175781 1704770713.1038
CHLD 478527 9.667969 1704770713.1122
CHLD 478597 1438.386719 1704770713.1122
MEM 13591.175781 1704770713.2125
CHLD 478527 9.667969 1704770713.2206
CHLD 478597 1438.386719 1704770713.2207
MEM 13591.175781 1704770713.3209
CHLD 478527 9.667969 1704770713.3293
CHLD 478597 1438.386719 1704770713.3293
MEM 13591.175781 1704770713.4297
CHLD 478527 9.667969 1704770713.4515
CHLD 478597 1438.386719 1704770713.4516
MEM 13591.175781 1704770713.5522
CHLD 478527 9.667969 1704770713.5742
CHLD 478597 1438.386719 1704770713.5743
MEM 13591.175781 1704770713.6746
CHLD 478527 9.667969 1704770713.6841
CHLD 478597 1438.386719 1704770713.6841
MEM 13591.175781 1704770713.7844
CHLD 478527 9.667969 1704770713.8025
CHLD 478597 1438.386719 1704770713.8025
MEM 13591.175781 1704770713.9028
CHLD 478527 9.667969 1704770713.9158
CHLD 478597 1438.386719 1704770713.9158
MEM 13591.156250 1704770714.0161
CHLD 478527 9.667969 1704770714.0247
CHLD 478597 1439.988281 1704770714.0247
MEM 13591.156250 1704770714.1249
CHLD 478527 9.667969 1704770714.1362
CHLD 478597 1439.988281 1704770714.1362
MEM 13591.156250 1704770714.2364
CHLD 478527 9.667969 1704770714.2491
CHLD 478597 1439.988281 1704770714.2492
MEM 13591.156250 1704770714.3495
CHLD 478527 9.667969 1704770714.3597
CHLD 478597 1439.988281 1704770714.3597
MEM 13591.156250 1704770714.4599
CHLD 478527 9.667969 1704770714.4682
CHLD 478597 1439.988281 1704770714.4682
MEM 13591.156250 1704770714.5685
CHLD 478527 9.667969 1704770714.5769
CHLD 478597 1439.988281 1704770714.5769
MEM 13591.156250 1704770714.6772
CHLD 478527 9.667969 1704770714.6854
CHLD 478597 1439.988281 1704770714.6855
MEM 13591.156250 1704770714.7858
CHLD 478527 9.667969 1704770714.7943
CHLD 478597 1439.988281 1704770714.7943
MEM 13591.156250 1704770714.8945
CHLD 478527 9.667969 1704770714.9071
CHLD 478597 1439.988281 1704770714.9072
MEM 13591.156250 1704770715.0075
CHLD 478527 9.667969 1704770715.0165
CHLD 478597 1439.988281 1704770715.0166
MEM 13591.156250 1704770715.1168
CHLD 478527 9.667969 1704770715.1255
CHLD 478597 1439.988281 1704770715.1255
MEM 13591.156250 1704770715.2258
CHLD 478527 9.667969 1704770715.2343
CHLD 478597 1439.988281 1704770715.2343
MEM 13591.156250 1704770715.3348
CHLD 478527 9.667969 1704770715.3570
CHLD 478597 1439.988281 1704770715.3571
MEM 13591.265625 1704770715.4575
CHLD 478527 9.667969 1704770715.4784
CHLD 478597 1437.257812 1704770715.4785
MEM 13591.265625 1704770715.5788
CHLD 478527 9.667969 1704770715.5998
CHLD 478597 1437.257812 1704770715.5999
MEM 13591.265625 1704770715.7002
CHLD 478527 9.667969 1704770715.7212
CHLD 478597 1437.257812 1704770715.7212
MEM 13591.265625 1704770715.8216
CHLD 478527 9.667969 1704770715.8422
CHLD 478597 1437.257812 1704770715.8422
MEM 13591.265625 1704770715.9425
CHLD 478527 9.667969 1704770715.9631
CHLD 478597 1437.257812 1704770715.9632
MEM 13591.265625 1704770716.0636
CHLD 478527 9.667969 1704770716.0848
CHLD 478597 1437.257812 1704770716.0848
MEM 13591.265625 1704770716.1851
CHLD 478527 9.667969 1704770716.2066
CHLD 478597 1437.257812 1704770716.2066
MEM 13591.265625 1704770716.3069
CHLD 478527 9.667969 1704770716.3280
CHLD 478597 1437.257812 1704770716.3280
MEM 13591.265625 1704770716.4285
CHLD 478527 9.667969 1704770716.4500
CHLD 478597 1437.257812 1704770716.4501
MEM 13591.265625 1704770716.5505
CHLD 478527 9.667969 1704770716.5731
CHLD 478597 1437.257812 1704770716.5731
MEM 13591.265625 1704770716.6734
CHLD 478527 9.667969 1704770716.6818
CHLD 478597 1432.597656 1704770716.6818
